timestamp,fold_id,hmm_state,original_regime,trend_score,split_A_label,split_B_label,prev_regime,next_regime,ret_15m,ret_30m,ret_1h,ret_2h,ret_4h,fwd_15m,fwd_30m,fwd_1h,fwd_2h,fwd_4h
2018-03-06 10:30:00+00:00,0,3.0,Ranging / High-Vol,-1.4103411739751721,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,-0.011364523311591768,-0.01605603682898682,-0.031617374082708594,-0.029873028020537262,-0.03256763512173677,-5.30420532154352e-05,0.0017844135838487318,-0.0035738192158998316,-0.002963689670602676,-0.00018291550909310672
2018-03-07 16:15:00+00:00,0,3.0,Ranging / High-Vol,-1.5612936027591549,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.024305338118736586,-0.024661221340350536,-0.02470242069090567,-0.019482829786577227,-0.015484976641294779,-0.034510978267968895,-0.05012404633781209,-0.08116696349470587,-0.06527658313403606,-0.06333092879441793
2018-03-07 16:30:00+00:00,0,3.0,Ranging / High-Vol,-3.2883350941903586,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.034510978267968895,-0.05881631638670548,-0.052927768103286255,-0.05357958124061746,-0.056869830977404945,-0.015613068069843195,-0.03320685956985159,-0.016624677432631074,-0.021686964161265365,-0.034881227794663516
2018-03-07 16:45:00+00:00,0,3.0,Ranging / High-Vol,-3.217813396468107,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.015613068069843195,-0.05012404633781209,-0.07478526767816263,-0.07438067479422728,-0.06617491786152385,-0.017593791500008393,-0.03104291715689378,-0.01730524884888851,-0.02134213354777259,-0.01576639242825628
2018-03-07 17:00:00+00:00,0,3.0,Ranging / High-Vol,-3.4665756688276526,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.017593791500008393,-0.03320685956985159,-0.09202317595655707,-0.08941481036095666,-0.0872571398071571,-0.013449125656885386,0.016582182137220514,0.014257259375328957,-0.0006585175785289721,0.005273019399119505
2018-03-07 17:15:00+00:00,0,3.0,Ranging / High-Vol,-3.4268750464575626,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.013449125656885386,-0.03104291715689378,-0.08116696349470587,-0.10586938418561154,-0.09844488694452203,0.0300313077941059,0.013737668308005269,0.01589038036066981,0.007868321282956003,0.0330378945900236
2018-03-07 17:30:00+00:00,0,3.0,Ranging / High-Vol,-0.29236005125960024,High-Vol-Down,High-Vol-Range,Ranging / Low-Vol,Downtrend / Mid-Vol,0.0300313077941059,0.016582182137220514,-0.016624677432631074,-0.06955244553591733,-0.06330954656062104,-0.01629363948610063,-0.002324922761891557,-0.005062286728634291,-0.016600668134078234,0.005037794029957965
2018-03-07 17:45:00+00:00,0,3.0,Ranging / High-Vol,-1.7137538922379885,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.01629363948610063,0.013737668308005269,-0.01730524884888851,-0.09209051652705114,-0.07703708965512135,0.013968716724209074,0.0021527120526645405,-0.00403688469888408,0.010639299957091453,0.022034703751504736
2018-03-07 18:00:00+00:00,0,3.0,Ranging / High-Vol,-0.7109068467835876,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,0.013968716724209074,-0.002324922761891557,0.014257259375328957,-0.07776591658122811,-0.0678099655034945,-0.011816004671544533,-0.002737363966742734,-0.014915776953857929,-0.009764016517264551,0.01756178530269281
2018-03-07 18:15:00+00:00,0,3.0,Ranging / High-Vol,-1.216886342106633,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.011816004671544533,0.0021527120526645405,0.01589038036066981,-0.06527658313403606,-0.08475941292061329,0.0090786407048018,-0.0061895967515486205,-0.008022059077713806,0.0019456543396181303,0.03389899045678568
2018-03-07 18:30:00+00:00,0,3.0,Ranging / High-Vol,-0.6131443304592563,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,0.0090786407048018,-0.002737363966742734,-0.005062286728634291,-0.021686964161265365,-0.07526654540188282,-0.01526823745635042,-0.012178412987115195,-0.011538381405443943,-0.013194263633398151,0.01870615809226628
2018-03-07 18:45:00+00:00,0,3.0,Ranging / High-Vol,-1.356984481854284,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.01526823745635042,-0.0061895967515486205,-0.00403688469888408,-0.02134213354777259,-0.09572280834199987,0.003089824469235225,-0.0018324623261651851,0.014676184655975533,0.005575741119516309,0.022874759618879636
2018-03-07 19:00:00+00:00,0,3.0,Ranging / High-Vol,-0.9395693055352143,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,0.003089824469235225,-0.012178412987115195,-0.014915776953857929,-0.0006585175785289721,-0.09007332793948564,-0.00492228679540041,0.0006400315816712521,0.005151760436593378,0.005931536977648477,0.009330710192259062
2018-03-07 19:15:00+00:00,0,3.0,Ranging / High-Vol,-0.8478886704765649,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.00492228679540041,-0.0018324623261651851,-0.008022059077713806,0.007868321282956003,-0.09800106290265553,0.005562318377071662,0.016508646982140718,0.009967713417331936,0.025169573307067594,0.016834674823337892
2018-03-07 19:30:00+00:00,0,3.0,Ranging / High-Vol,-0.744534902366276,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,0.005562318377071662,0.0006400315816712521,-0.011538381405443943,-0.016600668134078234,-0.08615311366999556,0.010946328605069056,0.004511728854922126,-0.0016558822279542085,0.0216384621640362,0.021135823299470502
2018-03-07 19:45:00+00:00,0,3.0,Ranging / High-Vol,0.23343715944738178,High-Vol-Up,High-Vol-Range,Ranging / Low-Vol,Downtrend / Mid-Vol,0.010946328605069056,0.016508646982140718,0.014676184655975533,0.010639299957091453,-0.08145121656995968,-0.00643459975014693,-0.006540933564808782,-0.009100443536459224,0.011395403794413284,0.006663930730361756
2018-03-07 20:00:00+00:00,0,3.0,Ranging / High-Vol,-0.7056522889491587,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.00643459975014693,0.004511728854922126,0.005151760436593378,-0.009764016517264551,-0.08752993309849266,-0.00010633381466185199,-0.006167611082876334,0.0007797765410550994,0.027325801819957363,0.014207904806378124
2018-03-07 20:15:00+00:00,0,3.0,Ranging / High-Vol,-0.4166446632389042,High-Vol-Down,High-Vol-Down,Ranging / Low-Vol,Downtrend / Mid-Vol,-0.00010633381466185199,-0.006540933564808782,0.009967713417331936,0.0019456543396181303,-0.06333092879441793,-0.006061277268214482,-0.002559509971650442,0.015201859889735658,0.03195333611716755,0.024043990888699796
2018-03-08 02:00:00+00:00,0,3.0,Ranging / High-Vol,-1.5925475706044558,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,-0.017098432116599227,-0.015280014697124145,-0.03567632792532294,-0.026246081475306937,-0.039363978488886175,-0.004507245034112373,0.005780034890941366,-0.004109217706307788,-0.006355001306495467,0.013750229486543475
2018-03-08 02:15:00+00:00,0,3.0,Ranging / High-Vol,-1.6216334996275372,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,-0.004507245034112373,-0.0216056771507116,-0.03794041993034547,-0.04048307877707913,-0.048392424005546886,0.010287279925053738,-0.0024237970549148002,0.0023028303414651674,0.00719506173554052,0.013047863609292776
2018-03-08 02:30:00+00:00,0,3.0,Ranging / High-Vol,-0.22806298054710425,High-Vol-Down,High-Vol-Range,Downtrend / Mid-Vol,Downtrend / Mid-Vol,0.010287279925053738,0.005780034890941366,-0.009499979806182779,-0.024388391496538375,-0.03199095242077554,-0.012711076979968539,-0.009889252597249154,-0.008689893565321682,-0.0014434251003763165,0.0025666568761248953
2018-03-08 02:45:00+00:00,0,3.0,Ranging / High-Vol,-1.1791495770527798,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,-0.012711076979968539,-0.0024237970549148002,-0.0240294742056264,-0.03528155018010182,-0.03360239347100702,0.0028218243827193845,0.004726627396379968,-0.01018480049693693,0.018482444486840777,0.014251039720731384
2018-03-08 16:45:00+00:00,0,3.0,Ranging / High-Vol,-1.9633402446207726,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,-0.026758785686025632,-0.02851865959306288,-0.04144433159516403,-0.02197101776370758,-0.024033060676796225,-0.02440176396845395,-0.022015044487076807,-0.023217919481487215,-0.01904311775303924,-0.018552226035179586
2018-03-08 17:00:00+00:00,0,3.0,Ranging / High-Vol,-2.899389816134966,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,-0.02440176396845395,-0.05116054965447958,-0.0584987665469221,-0.053727700955199964,-0.042679067818145455,0.002386719481377142,0.003322841329401527,-0.00921256331554865,-0.0002048104594152278,0.014147410887540346
2018-03-08 17:15:00+00:00,0,3.0,Ranging / High-Vol,-1.7909566029932829,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,0.002386719481377142,-0.022015044487076807,-0.050533704080139685,-0.062253719651231165,-0.04492612460685308,0.0009361218480243849,-0.0012028749944104078,-0.00506442089293202,-0.0018856497139019268,0.015806688662870272
2018-03-08 17:30:00+00:00,0,3.0,Ranging / High-Vol,-1.3953345024992605,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,0.0009361218480243849,0.003322841329401527,-0.047837708325078054,-0.05832647079484232,-0.05366208519805582,-0.0021389968424347927,-0.012535404644950177,0.007417073929554263,0.0023155783892132575,0.009121740866962824
2018-03-08 17:45:00+00:00,0,3.0,Ranging / High-Vol,-1.3500366720491137,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,-0.0021389968424347927,-0.0012028749944104078,-0.023217919481487215,-0.06466225107665124,-0.06068940354998453,-0.010396407802515384,-0.0038615458985216122,0.004174801728447974,0.007406181975072812,0.002328049410353472
2018-03-08 18:00:00+00:00,0,3.0,Ranging / High-Vol,-1.6040052695980134,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,-0.010396407802515384,-0.012535404644950177,-0.00921256331554865,-0.06771132986247075,-0.06300461403934143,0.006534861903993772,0.01995247857450444,0.009007752856133422,0.015584882413611112,0.019631463096349222
2018-03-08 18:15:00+00:00,0,3.0,Ranging / High-Vol,-0.837191686372997,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,0.006534861903993772,-0.0038615458985216122,-0.00506442089293202,-0.055598124973071705,-0.052217863140606724,0.013417616670510668,0.008036347626969587,0.003178771179030093,0.0029277288943259094,0.008025626778563222
2018-03-08 18:30:00+00:00,0,3.0,Ranging / High-Vol,0.10709973622179159,High-Vol-Up,High-Vol-Range,Downtrend / Mid-Vol,Downtrend / Mid-Vol,0.013417616670510668,0.01995247857450444,0.007417073929554263,-0.04042063439552379,-0.036847375530518534,-0.0053812690435410815,-0.010944725718371018,-0.005101495540341006,-0.004060268426643532,-0.012662472009306924
2018-03-09 01:30:00+00:00,0,3.0,Ranging / High-Vol,-2.1397951952058643,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,-0.02933775891615298,-0.031759058521716454,-0.0324878368978041,-0.03092796708809864,-0.03741693323580719,0.0019166061634052767,-0.014358307777078139,-0.0018549628325761347,-0.009884027382156546,-0.043934912867674925
2018-03-09 01:45:00+00:00,0,3.0,Ranging / High-Vol,-1.1938923882366197,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,0.0019166061634052767,-0.0274211527527477,-0.03240527194154197,-0.022389418176645748,-0.02656763877335777,-0.016274913940483415,-0.0073451720856869684,-0.009846071732331652,-0.012581071936963895,-0.06839460587226043
2018-03-09 02:00:00+00:00,0,3.0,Ranging / High-Vol,-1.9724248417719763,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,-0.016274913940483415,-0.014358307777078139,-0.04611736629879459,-0.050735739879780084,-0.04974955859732155,0.008929741854796447,0.012503344944502004,0.004362667023523059,-0.02497292093137915,-0.05197561349617352
2018-03-09 02:15:00+00:00,0,3.0,Ranging / High-Vol,-0.9573183543690676,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Downtrend / Mid-Vol,0.008929741854796447,-0.0073451720856869684,-0.03476632483843467,-0.04129543745784048,-0.03574884232873288,0.003573603089705557,-0.002500899646644683,-0.008817640515067282,-0.041289649630664726,-0.04161161086375387
2018-03-09 02:30:00+00:00,0,3.0,Ranging / High-Vol,-0.22071788614063986,High-Vol-Down,High-Vol-Range,Downtrend / Mid-Vol,Downtrend / Mid-Vol,0.003573603089705557,0.012503344944502004,-0.0018549628325761347,-0.034342799730380236,-0.024904757121667842,-0.00607450273635024,-0.008140677920978945,-0.008029064549580411,-0.03976278601778915,-0.03575361256443621
2018-03-09 04:00:00+00:00,0,3.0,Ranging / High-Vol,-2.2541512769950844,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,-0.02866676293489867,-0.029447201326300743,-0.02933558795490221,-0.02497292093137915,-0.07570866081115923,-0.00738698684448913,-0.0022865201419079995,-0.0022784557790753723,-0.027002692564794373,-0.009237940984936799
2018-03-09 04:15:00+00:00,0,3.0,Ranging / High-Vol,-2.101317725148425,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,-0.00738698684448913,-0.0360537497793878,-0.032472009115597444,-0.041289649630664726,-0.0825850870885052,0.00510046670258113,-0.0019576883746257323,-0.0010067630062682298,-0.0003219612330891408,0.015408749292173951
2018-03-09 04:30:00+00:00,0,3.0,Ranging / High-Vol,-1.1715114475765585,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.00510046670258113,-0.0022865201419079995,-0.03173372146820874,-0.03976278601778915,-0.07410558574816939,-0.007058155077206862,8.064362832627125e-06,-0.0023171640173096364,0.004009173453352943,0.013672033214987778
2018-03-09 04:45:00+00:00,0,3.0,Ranging / High-Vol,-1.5917905240825312,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,-0.007058155077206862,-0.0019576883746257323,-0.03801143815401353,-0.040746438358645776,-0.0829977820325194,0.0070662194400394895,0.0009509253683575025,-0.017802095781283,0.02370543198419206,0.006139544270165942
2018-03-09 05:00:00+00:00,0,3.0,Ranging / High-Vol,-0.6563805139331744,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.0070662194400394895,8.064362832627125e-06,-0.0022784557790753723,-0.03161404373397758,-0.07336874300924912,-0.006115294071681987,-0.0023252283801422635,-0.024724236785719,0.019372889138374205,-0.009282366622000993
2018-03-09 05:15:00+00:00,0,3.0,Ranging / High-Vol,-0.9721025277484043,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,-0.006115294071681987,0.0009509253683575025,-0.0010067630062682298,-0.033478772121865674,-0.07706273747536763,0.0037900656915397235,-0.018753021149640503,0.000684801773179089,0.018685435887304536,3.361373758892228e-05
2018-03-09 05:30:00+00:00,0,3.0,Ranging / High-Vol,-0.59385047975403,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.0037900656915397235,-0.0023252283801422635,-0.0023171640173096364,-0.03405088548551838,-0.043934912867674925,-0.022543086841180227,-0.022399008405576737,0.00632633747066258,0.00026208915222092344,-0.02393888749315387
2018-03-09 05:45:00+00:00,0,3.0,Ranging / High-Vol,-2.0218869198655702,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,-0.022543086841180227,-0.018753021149640503,-0.017802095781283,-0.05581353393529653,-0.06839460587226043,0.00014407843560348965,0.019437822922819592,0.04150752776547506,0.025585783177655586,0.008584753140338464
2018-03-09 06:00:00+00:00,0,3.0,Ranging / High-Vol,-1.2724143029788508,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.00014407843560348965,-0.022399008405576737,-0.024724236785719,-0.027002692564794373,-0.05197561349617352,0.019293744487216102,0.028725345876239317,0.044097125924093206,0.017764751579857574,0.018894044083410222
2018-03-09 06:15:00+00:00,0,3.0,Ranging / High-Vol,0.47914744553333044,High-Vol-Up,High-Vol-Up,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.019293744487216102,0.019437822922819592,0.000684801773179089,-0.0003219612330891408,-0.04161161086375387,0.009431601389023214,0.02206970484265547,0.018000634114125447,0.015730710525263092,0.006558861694340834
2018-03-09 06:30:00+00:00,0,3.0,Ranging / High-Vol,0.5513082729587304,High-Vol-Up,High-Vol-Up,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.009431601389023214,0.028725345876239317,0.00632633747066258,0.004009173453352943,-0.03575361256443621,0.012638103453632255,0.015371780047853889,-0.006064248318441656,0.009662859761634834,-0.015206253297694872
2018-03-09 06:45:00+00:00,0,3.0,Ranging / High-Vol,1.2399961722979729,High-Vol-Up,High-Vol-Up,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.012638103453632255,0.02206970484265547,0.04150752776547506,0.02370543198419206,-0.017041006374453715,0.0027336765942216346,-0.004069070728530022,-0.015921744587819475,-0.017565887714026118,-0.01149360660336285
2018-03-09 07:00:00+00:00,0,3.0,Ranging / High-Vol,0.9245018040314076,High-Vol-Up,High-Vol-Up,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.0027336765942216346,0.015371780047853889,0.044097125924093206,0.019372889138374205,-0.012241154595603376,-0.006802747322751657,-0.021436028366295545,-0.02633237434423563,-0.028655255760375198,-0.016634768906250486
2018-03-09 07:15:00+00:00,0,3.0,Ranging / High-Vol,0.04397925124366522,High-Vol-Up,High-Vol-Range,Downtrend / Mid-Vol,Uptrend / Mid-Vol,-0.006802747322751657,-0.004069070728530022,0.018000634114125447,0.018685435887304536,-0.014793336234561139,-0.014633281043543889,-0.011852673859289453,-0.002269923588862355,-0.018651822149715613,-0.009952663051564059
2018-03-09 07:30:00+00:00,0,3.0,Ranging / High-Vol,-1.0077953417989232,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,-0.014633281043543889,-0.021436028366295545,-0.006064248318441656,0.00026208915222092344,-0.033788796333297455,0.0027806071842544355,-0.004896345977940086,0.01572710808007649,-0.024200976645374794,0.01872048019381367
2018-03-09 07:45:00+00:00,0,3.0,Ranging / High-Vol,-0.3140133961762057,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.0027806071842544355,-0.011852673859289453,-0.015921744587819475,0.025585783177655586,-0.030227750757640948,-0.007676953162194522,0.009582750270427098,-0.001644143126206643,-0.017001030037317122,0.026870175080217606
2018-03-09 08:00:00+00:00,0,3.0,Ranging / High-Vol,-0.4931439621504796,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,-0.007676953162194522,-0.004896345977940086,-0.02633237434423563,0.017764751579857574,-0.009237940984936799,0.01725970343262162,0.020623454058016577,-0.002322881416139566,0.001129292503552648,0.03588099113743759
2018-03-09 08:15:00+00:00,0,3.0,Ranging / High-Vol,0.7621972065440513,High-Vol-Up,High-Vol-Up,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.01725970343262162,0.009582750270427098,-0.002269923588862355,0.015730710525263092,0.015408749292173951,0.0033637506253949567,-0.011226893396633741,-0.01638189856085326,-0.009171848830922258,0.02130266348488341
2018-03-09 08:45:00+00:00,0,3.0,Ranging / High-Vol,-0.6728100560847953,High-Vol-Down,High-Vol-Down,Uptrend / Mid-Vol,Downtrend / Mid-Vol,-0.014590644022028698,-0.011226893396633741,-0.001644143126206643,-0.017565887714026118,0.006139544270165942,-0.008355691452127445,-0.005155005164219517,-0.015356886911110479,0.006072281110663269,0.03485192033535789
2018-03-09 09:00:00+00:00,0,3.0,Ranging / High-Vol,-0.9347419218904326,High-Vol-Down,High-Vol-Down,Uptrend / Mid-Vol,Downtrend / Mid-Vol,-0.008355691452127445,-0.022946335474156143,-0.002322881416139566,-0.028655255760375198,-0.009282366622000993,0.003200686287907928,-0.016981749251295142,0.003452173919692214,0.012020486854124712,0.03764299335795762
2018-03-09 09:30:00+00:00,0,3.0,Ranging / High-Vol,-1.6205590125340965,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,-0.02018243553920307,-0.016981749251295142,-0.039928084725451285,-0.024200976645374794,-0.02393888749315387,0.009980553792312108,0.020433923170987356,0.015058971666121579,0.042921456839188465,0.0534033786759025
2018-03-09 09:45:00+00:00,0,3.0,Ranging / High-Vol,-0.23035079501439543,High-Vol-Down,High-Vol-Range,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.009980553792312108,-0.010201881746890962,-0.015356886911110479,-0.017001030037317122,0.008584753140338464,0.010453369378675248,0.017411931476821962,0.021429168021773748,0.04387120511753473,0.042862066723884595
2018-03-09 10:00:00+00:00,0,3.0,Ranging / High-Vol,0.7470283537767587,High-Vol-Up,High-Vol-Up,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.010453369378675248,0.020433923170987356,0.003452173919692214,0.001129292503552648,0.018894044083410222,0.0069585620981467144,-0.005374951504865777,0.008568312934432498,0.03475169863388494,0.03886860384036517
2018-03-09 10:15:00+00:00,0,3.0,Ranging / High-Vol,0.4856690471911045,High-Vol-Up,High-Vol-Up,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.0069585620981467144,0.017411931476821962,0.007210049729931001,-0.009171848830922258,0.006558861694340834,-0.012333513603012491,0.0040172365449517855,0.0014891093682205536,0.03047451231580567,0.04829686480893969
2018-03-09 10:30:00+00:00,0,3.0,Ranging / High-Vol,-0.5324185699583465,High-Vol-Down,High-Vol-Down,Downtrend / Mid-Vol,Uptrend / Mid-Vol,-0.012333513603012491,-0.005374951504865777,0.015058971666121579,-0.024869113059329706,-0.015206253297694872,0.016350750147964277,0.013943264439298275,0.027862485173066887,0.041690076574699475,0.05687773199873902
2018-03-09 10:45:00+00:00,0,3.0,Ranging / High-Vol,0.6650607640190986,High-Vol-Up,High-Vol-Up,Downtrend / Mid-Vol,Uptrend / Mid-Vol,0.016350750147964277,0.0040172365449517855,0.021429168021773748,0.006072281110663269,-0.01149360660336285,-0.0024074857086660018,-0.002528127176731232,0.02244203709576098,0.02877963922469462,0.0476937496536145
2018-03-09 15:00:00+00:00,0,3.0,Ranging / High-Vol,-0.27948191677380635,High-Vol-Down,High-Vol-Range,Uptrend / Mid-Vol,Uptrend / Mid-Vol,-0.01749636500721863,-0.01032959720437887,0.002304579449129207,0.006982363851228968,0.03260487035506188,-0.010111589874986393,0.0015034614107314326,0.004052951313717301,-0.017612126800958805,-0.02800608599233101
2018-03-09 15:15:00+00:00,0,3.0,Ranging / High-Vol,-0.8167856105325765,High-Vol-Down,High-Vol-Down,Uptrend / Mid-Vol,Uptrend / Mid-Vol,-0.010111589874986393,-0.02760795488220502,-0.02419383349257842,0.00303876199338049,0.022613921948140714,0.011615051285717826,0.0028044216035620906,-0.02192014512117524,-0.010388530645574434,-0.02167100834437008
2018-03-09 15:30:00+00:00,0,3.0,Ranging / High-Vol,0.3972397746641563,High-Vol-Up,High-Vol-Up,Uptrend / Mid-Vol,Uptrend / Mid-Vol,0.011615051285717826,0.0015034614107314326,-0.008826135793647438,0.009707189195310661,0.020189111032024698,-0.008810629682155735,0.0025494899029858686,-0.03380966313641487,-0.028174683959761637,-0.03248052133895385
2018-03-09 15:45:00+00:00,0,3.0,Ranging / High-Vol,-0.4529917930369794,High-Vol-Down,High-Vol-Down,Uptrend / Mid-Vol,Uptrend / Mid-Vol,-0.008810629682155735,0.0028044216035620906,-0.02480353327864293,0.0014573176728607251,0.0004481792792105921,0.011360119585141604,-0.02472456672473733,-0.02975846370947899,-0.020027834685496515,-0.017743585813132512
2018-03-09 16:00:00+00:00,0,3.0,Ranging / High-Vol,0.46776233159527764,High-Vol-Up,High-Vol-Up,Uptrend / Mid-Vol,Uptrend / Mid-Vol,0.011360119585141604,0.0025494899029858686,0.004052951313717301,0.006357530762846508,0.010474435969326734,-0.03608468630987893,-0.03635915303940074,-0.021665078114676106,-0.024464539998511725,-0.027936769656994542
2018-03-09 16:15:00+00:00,0,3.0,Ranging / High-Vol,-2.1258100252545793,High-Vol-Down,High-Vol-Down,Uptrend / Mid-Vol,Uptrend / Mid-Vol,-0.03608468630987893,-0.02472456672473733,-0.02192014512117524,-0.04611397861375366,-0.02829162612061964,-0.00027446672952180506,-0.005033896984741659,0.011531614475600804,0.020244961611677326,0.007137183078571141
2018-03-09 16:30:00+00:00,0,3.0,Ranging / High-Vol,-1.5965423253829052,High-Vol-Down,High-Vol-Down,Uptrend / Mid-Vol,Uptrend / Mid-Vol,-0.00027446672952180506,-0.03635915303940074,-0.03380966313641487,-0.04263579893006231,-0.02744814350602276,-0.004759430255219854,0.014694074924724632,0.005634979176653232,0.02325448584288381,0.006600729369008462
2018-03-09 16:45:00+00:00,0,3.0,Ranging / High-Vol,-1.2932040686300557,High-Vol-Down,High-Vol-Down,Uptrend / Mid-Vol,Uptrend / Mid-Vol,-0.004759430255219854,-0.005033896984741659,-0.02975846370947899,-0.05456199698812192,-0.035647886559202036,0.019453505179944486,0.016565511460342464,0.009730629023982473,0.026124671087933038,0.03067212707019884
2018-03-09 17:00:00+00:00,0,3.0,Ranging / High-Vol,0.19108495078609547,High-Vol-Up,High-Vol-Range,Uptrend / Mid-Vol,Uptrend / Mid-Vol,0.019453505179944486,0.014694074924724632,-0.021665078114676106,-0.017612126800958805,-0.010629762949729837,-0.0028879937196020222,-0.0090590957480714,-0.002799461883835619,-0.010393959191372204,0.022883740736395097
2018-03-09 17:15:00+00:00,0,3.0,Ranging / High-Vol,0.19064416360502273,High-Vol-Up,High-Vol-Range,Uptrend / Mid-Vol,Uptrend / Mid-Vol,-0.0028879937196020222,0.016565511460342464,0.011531614475600804,-0.010388530645574434,-0.007349768652193944,-0.006171102028469377,-0.00683488243635999,0.008713347136076521,-0.011282477698795645,0.02687731776374669
2018-03-09 17:30:00+00:00,0,3.0,Ranging / High-Vol,-0.6158080448933057,High-Vol-Down,High-Vol-Down,Uptrend / Mid-Vol,Uptrend / Mid-Vol,-0.006171102028469377,-0.0090590957480714,0.005634979176653232,-0.028174683959761637,-0.018467494764450976,-0.0006637804078906129,0.006259633864235781,0.017619506666230578,-0.004305837379192212,0.038035961303254595
2018-03-09 17:45:00+00:00,0,3.0,Ranging / High-Vol,-0.33023554465120847,High-Vol-Down,High-Vol-Down,Uptrend / Mid-Vol,Uptrend / Mid-Vol,-0.0006637804078906129,-0.00683488243635999,0.009730629023982473,-0.020027834685496515,-0.01857051701263579,0.006923414272126394,0.015548229572436512,0.016394042063950565,0.002284248872364003,0.023416284777590946
2018-03-09 18:00:00+00:00,0,3.0,Ranging / High-Vol,-0.12410963993177104,High-Vol-Down,High-Vol-Range,Uptrend / Mid-Vol,Uptrend / Mid-Vol,0.006923414272126394,0.006259633864235781,-0.002799461883835619,-0.024464539998511725,-0.018107009235665217,0.008624815300310118,0.011359872801994797,-0.007594497307536585,-0.003472229658482817,0.023357491399716324
