,ret_5m,ret_15m,ret_30m,ret_1h,ret_2h,ret_4h,vol_15m,vol_1h,vol_2h,vol_change,vol_zscore,buy_sell_ratio,ofi_zscore,vwap_dist,skew_1h,skew_4h,updown_asymmetry,label
0,0.17872961688538316,0.32678400593569384,0.4240052372808114,0.478082710669943,0.3663502795481101,0.28490197044336013,-0.05521538467434834,-0.042276175917841725,-0.020613371866502826,-0.0172660007848717,0.0010047540706405662,0.2183438026796642,0.15141880225256377,0.4859198318174382,0.20540722446530893,0.130884443503887,0.7718191220599302,Uptrend / Mid-Vol
1,0.0012128954412684015,0.0024030591668672717,0.003635886198460872,0.006965247566744567,0.010801446114532572,0.012755247280201953,-0.4991175036536406,-0.5929225252625432,-0.6085174413974441,-0.01704621600330234,-0.09591782540409041,-0.03214586301974489,-0.0002152393213316143,-0.008401211631316664,0.006346938349566043,0.0044545546026805395,0.013836874180879716,Ranging / Low-Vol
2,-0.19414809043607556,-0.35035696747975587,-0.44660546967463216,-0.49077473715093617,-0.3436882676984385,-0.23594625421835042,-0.03896614007790714,-0.06596882894762315,-0.06702572937104684,0.017273020061917648,0.0739365067268533,-0.18873789451442918,-0.16240170055500802,-0.5215156658717479,-0.22585481887484193,-0.11665030399726542,-0.8384615948213717,Downtrend / Mid-Vol
3,-0.005402706257531931,-0.01756854670912892,-0.03657329399305922,-0.06824244081506851,-0.11632764382797346,-0.15015524686352508,1.366137409933503,1.6137133046919339,1.6159873345792475,0.04389494035071237,0.1149149361025612,-0.0010206679409631005,-0.004824502807897034,0.0037630943243668257,-0.013941679277367064,-0.05262824527976121,-0.044087540043401645,Ranging / High-Vol
