,ret_5m,ret_15m,ret_30m,ret_1h,ret_2h,ret_4h,vol_15m,vol_1h,vol_2h,vol_change,vol_zscore,buy_sell_ratio,ofi_zscore,vwap_dist,skew_1h,skew_4h,updown_asymmetry,label
0,-0.1915115193988896,-0.34416004948978046,-0.4434519562321133,-0.4925968946597962,-0.34648935551440985,-0.23878768792248473,-0.03747821160421505,-0.06345572672497246,-0.06459367436798805,0.01615974084189709,0.062413929777189854,-0.1797598528965725,-0.13972997838222728,-0.5181061746632256,-0.22934670472641006,-0.12060038418617659,-0.8379157277269731,Downtrend / Mid-Vol
1,0.0007400532510531499,0.0015273251967350874,0.0027940845731200996,0.006104079607957747,0.010216002656009556,0.012330761034364224,-0.4990985183146348,-0.5956333454107324,-0.6119227440998998,-0.016904201620615438,-0.08121273562147831,-0.03267376435981736,-0.0010966278134334861,-0.00951334162916005,0.006215577194549572,0.004322866973625378,0.011235878646524764,Ranging / Low-Vol
2,0.17681988934578255,0.3217180863580547,0.42174800216206815,0.48054236016056423,0.36984434040683456,0.288219149024848,-0.05698992314654147,-0.04480411754992088,-0.0234852474270808,-0.01800528648573707,-0.005493489702501805,0.21048458090964392,0.13114372898796342,0.48365523368697455,0.208369358172382,0.13420373462223417,0.7754053160061688,Uptrend / Mid-Vol
3,-0.004391151553739769,-0.015155225540494784,-0.03388437947458634,-0.06554392634242795,-0.11496331261784092,-0.1491372593993123,1.3611706919980766,1.614049536265841,1.6186115119617246,0.04631008450155675,0.10751668962536885,0.00011994378622289064,-0.0029096700665916914,0.006839452579106831,-0.012323170509161973,-0.051249246134280196,-0.04155036131421546,Ranging / High-Vol
