state,regime,horizon,n,mean_ret,median_ret,std_ret,p_positive,fold_id
0,Downtrend / Mid-Vol,1h,519,-0.0005711691347538311,0.00019345616666122112,0.008318808453108003,0.5086705202312138,5
0,Downtrend / Mid-Vol,2h,519,-0.00045104931255675746,0.0006664436566392595,0.011538595229013885,0.5375722543352601,5
0,Downtrend / Mid-Vol,4h,519,-0.000427890227356052,0.0018834319274905198,0.01455966015037622,0.5876685934489403,5
1,Ranging / High-Vol,15m,77,-0.0006653485359806069,-8.03009800129928e-05,0.0055963583638306445,0.4805194805194805,5
1,Ranging / High-Vol,30m,77,-0.0011012510788856694,-0.0002128801915208811,0.006579975275335939,0.4935064935064935,5
1,Ranging / High-Vol,1h,77,-0.0019588955515610004,0.0002294818637444962,0.007790953425708122,0.5324675324675324,5
1,Ranging / High-Vol,2h,77,-0.0010514289519731736,-0.0007061036722983971,0.0073829039913102775,0.4805194805194805,5
1,Ranging / High-Vol,4h,77,-0.007404881568829703,-0.00457429664374942,0.012684591670051874,0.2987012987012987,5
2,Uptrend / Mid-Vol,15m,418,0.00011723793491550144,6.92964822750497e-05,0.003743671097358718,0.5095693779904307,5
2,Uptrend / Mid-Vol,30m,418,-0.00010702902260490583,-0.00044487053541608645,0.004742197087560616,0.45454545454545453,5
2,Uptrend / Mid-Vol,1h,418,-0.000367927697202635,-0.0003041017637164245,0.006281533867641337,0.4665071770334928,5
2,Uptrend / Mid-Vol,2h,418,-0.0007406676359158907,-0.000970830869889916,0.008284525539545966,0.44976076555023925,5
2,Uptrend / Mid-Vol,4h,418,-0.000667900061017299,-0.0004688044076521791,0.010559839928140727,0.47129186602870815,5
3,Ranging / Low-Vol,15m,1961,3.6771091931102376e-05,0.00011565184655459859,0.0028393526702440238,0.5196328403875574,5
3,Ranging / Low-Vol,30m,1960,9.986743041498593e-05,7.223056172378506e-05,0.00430743501907879,0.5076530612244898,5
3,Ranging / Low-Vol,1h,1958,0.00011804328578687575,0.0002749459672131138,0.006701366341462562,0.5291113381001021,5
3,Ranging / Low-Vol,2h,1954,-3.5151180975835435e-05,0.0002936779133975165,0.009704687253099316,0.5204708290685772,5
3,Ranging / Low-Vol,4h,1946,-8.854226278881521e-05,0.0008275755570110732,0.013884595646911293,0.5421377183967112,5
0,Downtrend / Mid-Vol,15m,243,0.00044913780495363506,0.0005881322591125837,0.004346972629101407,0.5802469135802469,6
0,Downtrend / Mid-Vol,30m,243,0.0008480358093316847,0.0009746866488811179,0.005487261398018614,0.6090534979423868,6
0,Downtrend / Mid-Vol,1h,243,0.0010486166072107372,0.0013909496383472941,0.008059267432912739,0.6172839506172839,6
0,Downtrend / Mid-Vol,2h,243,0.0013173915967026391,0.0020265285164420277,0.010407100607587816,0.7078189300411523,6
0,Downtrend / Mid-Vol,4h,238,0.0010698053793022663,0.0015167193238800891,0.010514109102374257,0.6050420168067226,6
1,Uptrend / Mid-Vol,15m,190,-2.946038350392848e-05,-0.00029538232413273136,0.0031480585245839444,0.4105263157894737,6
1,Uptrend / Mid-Vol,30m,190,-0.00023548529303650637,-0.00037372476123742615,0.0034420751413985922,0.45789473684210524,6
1,Uptrend / Mid-Vol,1h,189,-0.0006774677389756394,-0.00068827082641576,0.0038021229624312105,0.42857142857142855,6
1,Uptrend / Mid-Vol,2h,188,-0.0011801323346984631,-0.0010748735006416155,0.005131159341525152,0.39893617021276595,6
1,Uptrend / Mid-Vol,4h,188,-0.0011697056775115122,-0.001133550654687454,0.006718069541133309,0.425531914893617,6
2,Ranging / Low-Vol,15m,2402,-4.146258931178586e-05,1.4312253926007656e-05,0.0022581630204940493,0.5054121565362198,6
2,Ranging / Low-Vol,30m,2401,-6.917936988238172e-05,-3.079163759522885e-06,0.003336601095658268,0.49895876718034154,6
2,Ranging / Low-Vol,1h,2400,-9.4331813216455e-05,4.314026523033476e-05,0.004912188123736689,0.5075,6
2,Ranging / Low-Vol,2h,2397,-0.00018205795849889336,0.00018960609769358427,0.0072552573424641935,0.5173133083020443,6
2,Ranging / Low-Vol,4h,2394,-0.0003817451246191216,0.0004331597471907145,0.010618112053883933,0.5238095238095238,6
3,Ranging / High-Vol,15m,44,-0.0014519068086336275,-0.00024735740082970636,0.009222049703629396,0.5,6
3,Ranging / High-Vol,30m,44,-0.0026676935965500885,-0.0005473235993385117,0.012110931317695958,0.45454545454545453,6
3,Ranging / High-Vol,1h,44,-0.0032659376304165944,-0.00030253948632985583,0.010417480638406671,0.4090909090909091,6
3,Ranging / High-Vol,2h,44,-0.003705223315386777,-0.0018640436899461932,0.009809734346142268,0.36363636363636365,6
3,Ranging / High-Vol,4h,44,-0.004185254810031362,-0.0027176063890461677,0.009717933595922035,0.3409090909090909,6
0,Downtrend / Mid-Vol,15m,135,-7.146304909758361e-05,0.00023428612417930594,0.003585622970525779,0.5259259259259259,7
0,Downtrend / Mid-Vol,30m,135,-0.00023644312202411772,0.0006289927746152557,0.005339254073992792,0.5259259259259259,7
0,Downtrend / Mid-Vol,1h,135,-0.00022663407202342019,0.0008275121050385081,0.007394254986569142,0.5925925925925926,7
0,Downtrend / Mid-Vol,2h,135,-0.00011264854080651682,0.0015015418393762303,0.008686378900361147,0.6296296296296297,7
0,Downtrend / Mid-Vol,4h,135,-0.0010071220308667645,0.00040160796426036427,0.008806024333958749,0.5111111111111111,7
1,Uptrend / Mid-Vol,15m,58,-1.917610170415282e-05,-0.00036471610758503914,0.0038247351807017675,0.3793103448275862,7
1,Uptrend / Mid-Vol,30m,58,-9.89961046372803e-05,-0.0012203619121695652,0.006238809317148275,0.3103448275862069,7
1,Uptrend / Mid-Vol,1h,58,0.0005727494791214482,-0.001777029980743805,0.013621136311497181,0.27586206896551724,7
1,Uptrend / Mid-Vol,2h,58,0.00016527424012170865,-0.002180585841006888,0.019098231299580368,0.1896551724137931,7
1,Uptrend / Mid-Vol,4h,58,-0.001340447249361795,-0.0024796827718329695,0.009740754050089262,0.22413793103448276,7
2,Ranging / Low-Vol,15m,2710,-2.41595248787128e-05,-1.5141203855151275e-06,0.0013063768553081736,0.4977859778597786,7
2,Ranging / Low-Vol,30m,2708,-4.1650005028100294e-05,-5.347076124095906e-06,0.0018364465016845145,0.4944608567208272,7
2,Ranging / Low-Vol,1h,2704,-8.094391117900764e-05,7.417412666299583e-07,0.0027860051466369745,0.5,7
2,Ranging / Low-Vol,2h,2696,-8.590004388561236e-05,-7.612266613143959e-05,0.005796567743249654,0.48293768545994065,7
2,Ranging / Low-Vol,4h,2680,-0.00011281111814223353,-0.00013332776483920838,0.008576294492792612,0.48208955223880595,7
3,Ranging / High-Vol,15m,34,0.0011277009689465304,0.0005300517521016346,0.0141311584252961,0.5882352941176471,7
3,Ranging / High-Vol,30m,34,0.002267129088132085,0.0016718905592911781,0.02108753853518736,0.5294117647058824,7
3,Ranging / High-Vol,1h,34,0.0021351900590104622,0.0006255615795538461,0.02957832386123436,0.5,7
3,Ranging / High-Vol,2h,34,-0.001169888474200644,0.00061343292943139,0.02647832657873034,0.5588235294117647,7
3,Ranging / High-Vol,4h,34,-0.0013323013263290453,-0.0034879326023924406,0.019161314135506383,0.4411764705882353,7
0,Uptrend / Mid-Vol,15m,444,0.0001865475940143786,-0.0004848444098310978,0.005615755294862966,0.4391891891891892,8
0,Uptrend / Mid-Vol,30m,443,0.00023947075009979227,-0.0006061947736686335,0.008465615100646898,0.4672686230248307,8
0,Uptrend / Mid-Vol,1h,441,4.697305314709359e-05,-0.0010660036865957068,0.011597839765136,0.4331065759637188,8
0,Uptrend / Mid-Vol,2h,440,-0.0012688163735626685,-0.001808061959888363,0.01618532229707323,0.44545454545454544,8
0,Uptrend / Mid-Vol,4h,440,-0.002315821922741474,-0.002864464023016211,0.020721806828948468,0.42272727272727273,8
1,Ranging / High-Vol,15m,343,-0.0003006111962686347,-0.00040027062308745087,0.009672290673913293,0.48104956268221577,8
1,Ranging / High-Vol,30m,343,-0.0007623952181372987,-0.0010774513057167923,0.012485043076350356,0.4489795918367347,8
1,Ranging / High-Vol,1h,343,-0.0010991139866001884,-0.0007107226831877256,0.01665511968340153,0.4752186588921283,8
1,Ranging / High-Vol,2h,343,-0.002394954844500895,-0.00010857662673657842,0.019802528629647643,0.49854227405247814,8
1,Ranging / High-Vol,4h,343,-0.0036578982811592423,-0.0043382003623495535,0.026138632756461826,0.43731778425655976,8
2,Downtrend / Mid-Vol,15m,533,-0.0006081915171597177,-0.00034379348571178525,0.006257891754379559,0.4727954971857411,8
2,Downtrend / Mid-Vol,30m,533,-0.0008946281831986169,0.00030617928091736246,0.0090125437736325,0.5140712945590994,8
2,Downtrend / Mid-Vol,1h,533,-0.0018323499946506685,0.0003249370560212128,0.01293011018162609,0.525328330206379,8
2,Downtrend / Mid-Vol,2h,530,-0.00231029220988427,0.000623574642899527,0.018787655963936736,0.5283018867924528,8
2,Downtrend / Mid-Vol,4h,527,-0.004930144162412487,-0.0011882993535703434,0.02546598304991652,0.46110056925996207,8
3,Ranging / Low-Vol,15m,1507,-5.6968598377973596e-05,-4.5621097015668965e-06,0.0014184915391288993,0.49635036496350365,8
3,Ranging / Low-Vol,30m,1506,-0.00014740277007912385,2.1821436991587007e-05,0.002107690176731505,0.5092961487383798,8
3,Ranging / Low-Vol,1h,1504,-0.00025272874554297243,-7.433978898241378e-06,0.0029176317292713364,0.4973404255319149,8
3,Ranging / Low-Vol,2h,1500,-0.0004914689464324625,-8.41652960179573e-05,0.004532515037212362,0.48133333333333334,8
3,Ranging / Low-Vol,4h,1487,-0.0009689933338364897,1.550931023963642e-05,0.00922287538660848,0.5010087424344317,8
0,Ranging / High-Vol,15m,258,-0.00023941692819072158,0.0002618735836934505,0.006673845049139353,0.5193798449612403,9
0,Ranging / High-Vol,30m,258,-0.0002768551171192411,-0.0004225262233052973,0.009013059806529103,0.4883720930232558,9
0,Ranging / High-Vol,1h,258,0.0002448404951731986,0.00025097480803726313,0.01209739073291075,0.5116279069767442,9
0,Ranging / High-Vol,2h,258,0.0012964228071146097,0.000805870446159318,0.01469129048014896,0.5387596899224806,9
0,Ranging / High-Vol,4h,258,0.002437864000081511,0.002237212992235449,0.01763560782179098,0.5697674418604651,9
1,Ranging / Low-Vol,15m,817,8.105395439664057e-05,1.054849538917324e-05,0.003817140608397698,0.5006119951040392,9
1,Ranging / Low-Vol,30m,816,8.212221379351486e-06,-3.719576836225258e-05,0.005499799796354239,0.4950980392156863,9
1,Ranging / Low-Vol,1h,816,-0.0002009056977827669,0.00020373145636742862,0.008637091996246812,0.5110294117647058,9
1,Ranging / Low-Vol,2h,816,-0.0004922596366669112,0.00015388502779867252,0.012746761032024372,0.5147058823529411,9
1,Ranging / Low-Vol,4h,816,-0.000830764707797875,-0.00048327082329802096,0.018033605485492578,0.47181372549019607,9
2,Downtrend / Mid-Vol,15m,1010,-1.4101091678219938e-05,0.000263204417493057,0.0052842659422537705,0.5326732673267327,9
2,Downtrend / Mid-Vol,30m,1010,0.00013627495813732968,0.00042881902880509415,0.00703223611634373,0.5445544554455446,9
2,Downtrend / Mid-Vol,1h,1010,0.00046164382720289675,0.0008975927358951807,0.009597396203939438,0.5643564356435643,9
2,Downtrend / Mid-Vol,2h,1008,0.0005303089476404147,0.001262594654833471,0.012889438657101153,0.5625,9
2,Downtrend / Mid-Vol,4h,1000,0.0013177548687470218,0.001720283717948412,0.017645365133358775,0.558,9
3,Uptrend / Mid-Vol,15m,890,-8.298762905954856e-05,-0.00026115754600120056,0.004374699350774339,0.47752808988764045,9
3,Uptrend / Mid-Vol,30m,890,-0.0002707697246960498,-0.00040016981572854604,0.00646989773079259,0.46292134831460674,9
3,Uptrend / Mid-Vol,1h,888,-0.0008020047760813957,-0.0012041980609396319,0.009397173085554489,0.40765765765765766,9
3,Uptrend / Mid-Vol,2h,886,-0.0013586142953367843,-0.0023399977772893266,0.012972591524725189,0.39164785553047404,9
3,Uptrend / Mid-Vol,4h,886,-0.003098254376762363,-0.00437334556267821,0.018484220466400244,0.35891647855530473,9
0,Ranging / Low-Vol,15m,2473,-3.483031483105017e-05,5.9058522795751855e-05,0.002157093633702116,0.5171856045289123,10
0,Ranging / Low-Vol,30m,2472,-5.01986750547924e-05,0.0,0.0033049577847844465,0.49919093851132684,10
0,Ranging / Low-Vol,1h,2470,-0.00010359384440989138,1.771654849846982e-05,0.004949501778539951,0.5060728744939271,10
0,Ranging / Low-Vol,2h,2466,-0.000231066430836483,2.088989343107528e-05,0.007033611667954558,0.5028386050283861,10
0,Ranging / Low-Vol,4h,2458,-0.0003900793308417383,-7.974707819258242e-05,0.009967797748614577,0.4918633034987795,10
1,Ranging / High-Vol,15m,69,-0.000302771267483263,0.00023905879252517082,0.004006659980394264,0.5362318840579711,10
1,Ranging / High-Vol,30m,69,-0.0005173785817659115,-7.767917641032795e-05,0.005580050379420854,0.4927536231884058,10
1,Ranging / High-Vol,1h,69,-0.0003394536841364448,-0.00011192004443749681,0.005519267208469447,0.4782608695652174,10
1,Ranging / High-Vol,2h,69,-0.00046798560248310775,-0.0004951984489132144,0.005739509870101441,0.463768115942029,10
1,Ranging / High-Vol,4h,69,-0.0017182209298729875,-0.0011600612132127708,0.006996101190744067,0.463768115942029,10
2,Downtrend / Mid-Vol,15m,241,6.782818623800341e-05,0.00046280389861941273,0.003334789386361253,0.5892116182572614,10
2,Downtrend / Mid-Vol,30m,241,0.0002109853023109728,0.0006353258385711769,0.004203433232057747,0.5892116182572614,10
2,Downtrend / Mid-Vol,1h,241,0.0003513873816548225,0.000897809116594317,0.005391903447396131,0.6265560165975104,10
2,Downtrend / Mid-Vol,2h,241,0.0005161268686552094,0.0011977134166603065,0.006184916050632029,0.6099585062240664,10
2,Downtrend / Mid-Vol,4h,241,-0.0001568434413789494,0.001080199329406284,0.008782239910778577,0.5850622406639004,10
3,Uptrend / Mid-Vol,15m,192,8.765285182155136e-05,-0.0002662147278389426,0.0040191798490342495,0.4479166666666667,10
3,Uptrend / Mid-Vol,30m,192,-0.00020460231261890116,-0.0003709518606154205,0.004348772393540879,0.4375,10
3,Uptrend / Mid-Vol,1h,192,-0.0005345893400695209,-0.0006292010677579896,0.0048611224643453285,0.4114583333333333,10
3,Uptrend / Mid-Vol,2h,192,-0.0005126508258056309,-0.0007797554631832071,0.005723704153649108,0.4322916666666667,10
3,Uptrend / Mid-Vol,4h,192,-0.00011565461695258368,-0.0002754209469113533,0.008096372396029738,0.484375,10
0,Downtrend / Mid-Vol,15m,173,-0.0002632993797811401,0.00040778541427854975,0.005635804659921197,0.5722543352601156,11
0,Downtrend / Mid-Vol,30m,173,-9.752861939511089e-06,0.0003976422208076258,0.006192028199063805,0.5549132947976878,11
0,Downtrend / Mid-Vol,1h,173,0.00010980089095084871,0.0006485823444855043,0.007085788308181741,0.5722543352601156,11
0,Downtrend / Mid-Vol,2h,173,0.00019370051632157246,0.0018533338454673753,0.011736419321221792,0.6473988439306358,11
0,Downtrend / Mid-Vol,4h,173,0.0012293065942841409,0.0023728250158772113,0.013661559900922953,0.6878612716763006,11
1,Ranging / High-Vol,15m,33,-0.00030293367303562405,-0.0003572066478412239,0.004751712244878579,0.48484848484848486,11
1,Ranging / High-Vol,30m,33,-0.0005536359422862778,-0.0006193091373578596,0.005870214829939183,0.45454545454545453,11
1,Ranging / High-Vol,1h,33,5.650450531711406e-08,0.0004018869603505948,0.006840353311288269,0.5151515151515151,11
