seed,ll,error,runtime_s,converged,n_iter_run,warnings,model,fold_id
42,-1432548.4784232173,,17.331099271774292,True,18,[],30m_hmm4,76
44,-1432549.5054334123,,19.780957460403442,True,18,[],30m_hmm4,76
43,-1432609.3132708846,,30.381521224975586,True,52,[],30m_hmm4,76
46,-1877915.4813985499,,31.86603593826294,True,47,[],30m_hmm4,76
45,-1432609.3123757218,,38.53576040267944,True,60,[],30m_hmm4,76
44,-1451037.6144532545,,18.763261079788208,True,18,[],30m_hmm4,77
42,-1451095.7707727544,,29.5107159614563,True,39,[],30m_hmm4,77
43,-1451095.7871440637,,32.77038383483887,True,49,[],30m_hmm4,77
45,-1451095.7847254076,,33.109726905822754,True,45,[],30m_hmm4,77
46,-1904136.0009089778,,34.14580512046814,True,52,[],30m_hmm4,77
43,-1469000.8888015428,,16.915853261947632,True,19,[],30m_hmm4,78
42,-1468968.9541304247,,17.22248649597168,True,18,[],30m_hmm4,78
45,-1469037.0750486832,,28.323224782943726,True,41,[],30m_hmm4,78
44,-1469037.0819975226,,33.57538366317749,True,53,[],30m_hmm4,78
46,-1929289.8199207687,,34.202292680740356,True,54,[],30m_hmm4,78
44,-1485101.1398179515,,17.160544633865356,True,17,[],30m_hmm4,79
43,-1485126.3098681201,,19.708852291107178,True,20,[],30m_hmm4,79
42,-1485151.7227864019,,26.96716809272766,True,38,[],30m_hmm4,79
45,-1485151.7395999874,,28.14173722267151,True,42,[],30m_hmm4,79
46,-1952727.908864771,,30.68193817138672,True,52,[],30m_hmm4,79
44,-1501235.3510669493,,18.135714054107666,True,19,[],30m_hmm4,80
43,-1501233.743222038,,20.442288398742676,True,19,[],30m_hmm4,80
42,-1501267.4273235165,,25.22260546684265,True,32,[],30m_hmm4,80
46,-1975745.3715267582,,28.618884563446045,True,49,[],30m_hmm4,80
45,-1501267.6897861813,,32.15046000480652,True,54,[],30m_hmm4,80
42,-1519930.3053056065,,15.396850347518921,True,20,[],30m_hmm4,81
45,-1519923.6293234054,,16.68946409225464,True,19,[],30m_hmm4,81
44,-1519936.5934458696,,16.92921209335327,True,18,[],30m_hmm4,81
46,-2001334.8391641518,,31.567885637283325,True,56,[],30m_hmm4,81
43,-1520010.7832299015,,32.905665159225464,True,58,[],30m_hmm4,81
44,-1538953.884151856,,15.54027271270752,True,18,[],30m_hmm4,82
43,-1538996.7288909303,,15.791424989700317,True,20,[],30m_hmm4,82
46,-1538952.5170386292,,15.987651109695435,True,17,[],30m_hmm4,82
42,-2027424.0582081932,,25.26859474182129,True,48,[],30m_hmm4,82
45,-1539026.1760363472,,28.978046417236328,True,55,[],30m_hmm4,82
44,-1557223.0135629936,,14.726844072341919,True,19,[],30m_hmm4,83
43,-1557201.6987170817,,15.664550065994263,True,18,[],30m_hmm4,83
45,-1557253.5546935587,,22.564944982528687,True,30,[],30m_hmm4,83
46,-2052788.7211374664,,30.679155349731445,True,53,[],30m_hmm4,83
42,-2052788.7207391101,,30.83834433555603,True,54,[],30m_hmm4,83
44,-1573439.5674796698,,16.339005708694458,True,18,[],30m_hmm4,84
45,-1573399.2201481787,,17.238096237182617,True,20,[],30m_hmm4,84
42,-1573394.1736104602,,17.59393072128296,True,20,[],30m_hmm4,84
43,-2074869.7445599036,,28.862645387649536,True,50,[],30m_hmm4,84
46,-2074869.7400593483,,33.311116218566895,True,64,[],30m_hmm4,84
44,-1592518.419345649,,17.27169418334961,True,20,[],30m_hmm4,85
45,-2100403.7907188926,,29.607855319976807,True,50,[],30m_hmm4,85
46,-2100403.791428087,,31.734767198562622,True,52,[],30m_hmm4,85
43,-1592545.9488129169,,33.620609998703,True,55,[],30m_hmm4,85
42,-1608310.620155413,,34.47887849807739,True,57,[],30m_hmm4,85
45,-1609961.8405326833,,13.429553031921387,True,18,[],30m_hmm4,86
46,-1609952.196268702,,14.825546503067017,True,18,[],30m_hmm4,86
44,-1610002.7889907798,,16.593519926071167,True,20,[],30m_hmm4,86
42,-2124600.594038145,,28.46981692314148,True,50,[],30m_hmm4,86
43,-1610027.056067317,,30.949798583984375,True,55,[],30m_hmm4,86
44,-1625490.1563337094,,16.35577082633972,True,19,[],30m_hmm4,87
45,-1625413.711526183,,17.192166090011597,True,19,[],30m_hmm4,87
42,-1625498.0969198984,,17.973783493041992,True,20,[],30m_hmm4,87
46,-2147520.579867552,,25.743558168411255,True,50,[],30m_hmm4,87
43,-1561260.457987295,,40.01258134841919,True,87,[],30m_hmm4,87
42,-1639912.4328464847,,15.014594793319702,True,18,[],30m_hmm4,88
44,-1639911.7583438798,,17.11133861541748,True,17,[],30m_hmm4,88
45,-1639971.018841362,,19.61833691596985,True,22,[],30m_hmm4,88
46,-2168359.4610409196,,29.266186475753784,True,50,[],30m_hmm4,88
43,-1639987.9952593313,,33.118961334228516,True,57,[],30m_hmm4,88
46,-1654223.0296520274,,16.73002791404724,True,17,[],30m_hmm4,89
42,-2189339.7177120084,,36.45105051994324,True,55,[],30m_hmm4,89
45,-1654309.2996474241,,38.693289279937744,True,55,[],30m_hmm4,89
43,-1654309.2989150526,,39.718315839767456,True,55,[],30m_hmm4,89
44,-1654309.2991731171,,43.048502683639526,True,63,[],30m_hmm4,89
42,-1668984.431264612,,24.73518681526184,True,18,[],30m_hmm4,90
43,-1668979.3849651744,,25.03597617149353,True,20,[],30m_hmm4,90
46,-2210581.6158011896,,40.93354415893555,True,50,[],30m_hmm4,90
44,-1669020.6925541686,,44.7228000164032,True,60,[],30m_hmm4,90
45,-2210581.6141015496,,47.52745461463928,True,69,[],30m_hmm4,90
45,-1682268.7665622258,,20.604382514953613,True,18,[],30m_hmm4,91
44,-1682302.876772122,,20.897247314453125,True,18,[],30m_hmm4,91
46,-2229682.08496684,,35.668972969055176,True,53,[],30m_hmm4,91
42,-2229682.088931909,,36.205692529678345,True,50,[],30m_hmm4,91
43,-1682366.7562572444,,37.598122119903564,True,54,[],30m_hmm4,91
44,-1699254.20970634,,17.641788721084595,True,18,[],30m_hmm4,92
42,-1699218.7378988173,,19.232219457626343,True,18,[],30m_hmm4,92
46,-2253606.7329749237,,31.671352863311768,True,50,[],30m_hmm4,92
43,-1699311.064784,,35.28943157196045,True,54,[],30m_hmm4,92
45,-2253606.7285960643,,37.983154296875,True,68,[],30m_hmm4,92
42,-1718042.2286127198,,16.17707109451294,True,18,[],30m_hmm4,93
45,-1718069.281674029,,19.07421588897705,True,18,[],30m_hmm4,93
44,-1718134.6050840083,,22.16713857650757,True,25,[],30m_hmm4,93
46,-2279104.1404622216,,30.475680589675903,True,50,[],30m_hmm4,93
43,-1718142.6367136503,,37.44809150695801,True,61,[],30m_hmm4,93
42,-1734671.6910273808,,17.78108024597168,True,18,[],30m_hmm4,94
45,-1734663.5131776792,,18.094051361083984,True,19,[],30m_hmm4,94
44,-1734706.7422346969,,18.86272120475769,True,18,[],30m_hmm4,94
46,-2302488.402588199,,33.21226143836975,True,57,[],30m_hmm4,94
43,-1734765.1578666626,,34.910399198532104,True,60,[],30m_hmm4,94
44,-1750474.6339310755,,16.9525945186615,True,18,[],30m_hmm4,95
45,-1750420.953125979,,18.905434131622314,True,19,[],30m_hmm4,95
42,-1750406.806589459,,19.287992477416992,True,20,[],30m_hmm4,95
43,-1750512.9843917869,,30.036306381225586,True,46,[],30m_hmm4,95
46,-2324433.569914954,,30.303913116455078,True,49,[],30m_hmm4,95
42,-1769304.7563815697,,18.27941870689392,True,18,[],30m_hmm4,96
44,-1769327.120490017,,18.463658571243286,True,18,[],30m_hmm4,96
46,-2349445.7028733306,,35.729915380477905,True,50,[],30m_hmm4,96
45,-2349445.7030909583,,36.69389820098877,True,53,[],30m_hmm4,96
43,-1769387.8823014637,,40.560118436813354,True,63,[],30m_hmm4,96
45,-1788619.3342169782,,20.5100417137146,True,18,[],30m_hmm4,97
42,-2376442.5876802667,,39.07305955886841,True,53,[],30m_hmm4,97
46,-2376442.591932797,,41.72413730621338,True,60,[],30m_hmm4,97
44,-1788658.8205088195,,41.757659912109375,True,57,[],30m_hmm4,97
43,-1788658.820757316,,46.104727268218994,True,63,[],30m_hmm4,97
46,-1804055.0220946332,,18.987132787704468,True,18,[],30m_hmm4,98
44,-1804047.7110925706,,20.691815614700317,True,19,[],30m_hmm4,98
42,-1804087.7275995747,,22.10888409614563,True,18,[],30m_hmm4,98
43,-2399286.0427182233,,36.676501512527466,True,51,[],30m_hmm4,98
45,-1804132.1390830926,,39.49866604804993,True,54,[],30m_hmm4,98
44,-1818490.302624082,,22.383769989013672,True,18,[],30m_hmm4,99
43,-1818493.5274232193,,25.437678813934326,True,19,[],30m_hmm4,99
46,-2420443.237448844,,36.58051776885986,True,52,[],30m_hmm4,99
42,-2420443.233098111,,37.17676854133606,True,54,[],30m_hmm4,99
45,-1818562.175466275,,42.818445682525635,True,55,[],30m_hmm4,99
45,-1837066.7985626203,,24.461348056793213,True,21,[],30m_hmm4,100
46,-2445974.041321443,,37.987658977508545,True,50,[],30m_hmm4,100
42,-2445974.0375528065,,38.09314513206482,True,54,[],30m_hmm4,100
43,-2445974.037025107,,39.02481532096863,True,55,[],30m_hmm4,100
44,-1837082.057545943,,43.42537784576416,True,59,[],30m_hmm4,100
