seed,ll,error,runtime_s,converged,n_iter_run,warnings,model,fold_id
44,-678966.5213022579,,11.169242858886719,True,49,[],15m_hmm4,9
43,-678966.5178715349,,11.249511480331421,True,52,[],15m_hmm4,9
42,-678966.5203902809,,11.296633243560791,True,50,[],15m_hmm4,9
45,-732211.057640989,,10.838862419128418,True,47,[],15m_hmm4,10
44,-732211.0589705188,,11.008615970611572,True,46,[],15m_hmm4,10
46,-732211.0609853577,,11.48094391822815,True,47,[],15m_hmm4,10
43,-732211.0551249458,,12.129825353622437,True,50,[],15m_hmm4,10
42,-732211.0601273233,,14.001881837844849,True,73,[],15m_hmm4,10
44,-766062.6584119231,,11.321469068527222,True,46,[],15m_hmm4,11
43,-766062.6576784772,,11.476436138153076,True,47,[],15m_hmm4,11
45,-766062.6565889516,,11.71992039680481,True,45,[],15m_hmm4,11
42,-766062.656691993,,12.000758647918701,True,47,[],15m_hmm4,11
46,-766062.6591439175,,12.02620792388916,True,46,[],15m_hmm4,11
42,-794151.6613889729,,10.416247367858887,True,41,[],15m_hmm4,12
44,-794151.6627434371,,10.870835781097412,True,40,[],15m_hmm4,12
46,-794151.6625548465,,10.865176677703857,True,40,[],15m_hmm4,12
45,-794151.6616454495,,11.590984344482422,True,41,[],15m_hmm4,12
43,-794151.661439838,,12.379762411117554,True,48,[],15m_hmm4,12
42,-821803.0908274055,,11.925668716430664,True,44,[],15m_hmm4,13
44,-821803.0946132512,,12.508885383605957,True,48,[],15m_hmm4,13
43,-821803.0913168903,,12.598081588745117,True,45,[],15m_hmm4,13
46,-821803.0901316334,,12.860044717788696,True,44,[],15m_hmm4,13
45,-821803.0902511977,,13.060126543045044,True,44,[],15m_hmm4,13
43,-863392.6057333631,,14.065607786178589,True,48,[],15m_hmm4,14
42,-861053.6241845523,,14.444818258285522,True,49,[],15m_hmm4,14
46,-861053.6239027533,,14.515433311462402,True,48,[],15m_hmm4,14
44,-861053.6246993379,,14.548315525054932,True,51,[],15m_hmm4,14
45,-861053.6245692975,,14.717927932739258,True,49,[],15m_hmm4,14
45,-912227.2005395144,,14.585306644439697,True,50,[],15m_hmm4,15
42,-912227.1976802733,,15.118947982788086,True,51,[],15m_hmm4,15
46,-912227.2017150386,,15.152123928070068,True,50,[],15m_hmm4,15
44,-912227.20020558,,15.68968152999878,True,51,[],15m_hmm4,15
43,-915914.8024876413,,18.555283546447754,True,76,[],15m_hmm4,15
42,-957299.8391125611,,14.877299308776855,True,49,[],15m_hmm4,16
45,-957299.8380942964,,15.02699899673462,True,48,[],15m_hmm4,16
44,-957299.8415091143,,15.719302892684937,True,50,[],15m_hmm4,16
46,-957299.8386919609,,15.865891933441162,True,50,[],15m_hmm4,16
43,-957299.8368527885,,16.455667972564697,True,51,[],15m_hmm4,16
44,-1012086.3017928514,,15.456243753433228,True,48,[],15m_hmm4,17
46,-1012086.3050321292,,15.716375350952148,True,48,[],15m_hmm4,17
42,-1012086.3003739045,,16.23117423057556,True,49,[],15m_hmm4,17
45,-1012086.2979096888,,16.326326370239258,True,50,[],15m_hmm4,17
43,-1012086.2983804477,,16.79257869720459,True,52,[],15m_hmm4,17
42,-1059932.2050732411,,16.52021861076355,True,51,[],15m_hmm4,18
46,-1059932.2076264587,,17.286962747573853,True,50,[],15m_hmm4,18
45,-1059932.205230675,,17.543267011642456,True,51,[],15m_hmm4,18
44,-1059932.2033094696,,17.665985822677612,True,50,[],15m_hmm4,18
43,-1067209.529034741,,21.947426795959473,True,77,[],15m_hmm4,18
43,-1097745.115204744,,17.116756916046143,True,48,[],15m_hmm4,19
44,-1097745.1190607236,,17.79707646369934,True,50,[],15m_hmm4,19
42,-1097745.117040726,,18.21764349937439,True,51,[],15m_hmm4,19
45,-1097745.1186504476,,18.392306566238403,True,51,[],15m_hmm4,19
46,-1097745.1186776017,,19.341984272003174,True,51,[],15m_hmm4,19
46,-1137704.5759770551,,19.403058528900146,True,50,[],15m_hmm4,20
44,-1137704.5779184734,,19.526074171066284,True,51,[],15m_hmm4,20
45,-1137704.5810392876,,19.817794799804688,True,50,[],15m_hmm4,20
42,-1137704.57606246,,20.071818113327026,True,51,[],15m_hmm4,20
43,-1137704.5774321905,,20.3736891746521,True,51,[],15m_hmm4,20
46,-1176690.7217538203,,18.666114330291748,True,52,[],15m_hmm4,21
44,-1176690.7213668644,,18.73319911956787,True,48,[],15m_hmm4,21
45,-1176690.7148111057,,18.81734871864319,True,48,[],15m_hmm4,21
42,-1176690.7184426263,,20.473489999771118,True,51,[],15m_hmm4,21
43,-1176690.7236754782,,21.27529287338257,True,61,[],15m_hmm4,21
42,-1216094.5660936148,,20.879305839538574,True,52,[],15m_hmm4,22
46,-1216094.5661525617,,21.11628746986389,True,51,[],15m_hmm4,22
45,-1216094.5685626846,,21.34987235069275,True,52,[],15m_hmm4,22
44,-1216094.5703893423,,21.682615995407104,True,52,[],15m_hmm4,22
43,-1216094.5677366229,,24.10153031349182,True,69,[],15m_hmm4,22
46,-1261145.1232517213,,20.362032413482666,True,52,[],15m_hmm4,23
44,-1261145.1202282072,,21.363327741622925,True,52,[],15m_hmm4,23
43,-1261145.1180748704,,21.47297239303589,True,48,[],15m_hmm4,23
42,-1261145.1205589129,,22.150710105895996,True,52,[],15m_hmm4,23
45,-1261145.1203300448,,22.29685068130493,True,61,[],15m_hmm4,23
45,-1303094.1022257027,,21.68019962310791,True,46,[],15m_hmm4,24
46,-1303094.1023931203,,21.89560079574585,True,51,[],15m_hmm4,24
44,-1303094.1060616176,,22.388142824172974,True,47,[],15m_hmm4,24
42,-1303094.1036879178,,22.509041786193848,True,49,[],15m_hmm4,24
43,-1314502.236293595,,25.490053176879883,True,67,[],15m_hmm4,24
45,-1322511.6801094746,,19.280466556549072,True,44,[],15m_hmm4,25
44,-1322511.679632913,,21.539685010910034,True,50,[],15m_hmm4,25
42,-1322511.6786979209,,22.442065715789795,True,50,[],15m_hmm4,25
43,-1322511.6795669957,,22.97283935546875,True,49,[],15m_hmm4,25
46,-1322511.6828570208,,23.448959589004517,True,51,[],15m_hmm4,25
42,-1368582.5721887723,,22.91333246231079,True,53,[],15m_hmm4,26
46,-1368582.5700465546,,23.476959228515625,True,53,[],15m_hmm4,26
45,-1368582.5711849981,,23.97311568260193,True,51,[],15m_hmm4,26
44,-1368582.5705241791,,24.75658392906189,True,54,[],15m_hmm4,26
43,-1368582.571308362,,25.017686367034912,True,54,[],15m_hmm4,26
44,-1417767.109238969,,22.707110166549683,True,51,[],15m_hmm4,27
43,-1417767.1079885291,,23.308445692062378,True,51,[],15m_hmm4,27
46,-1417767.1075889831,,24.546436548233032,True,53,[],15m_hmm4,27
42,-1417767.1101451484,,25.11802387237549,True,52,[],15m_hmm4,27
45,-1417767.109557353,,25.413400411605835,True,53,[],15m_hmm4,27
43,-1452796.8249722524,,24.31161642074585,True,48,[],15m_hmm4,28
46,-1452796.8282649145,,24.892863988876343,True,53,[],15m_hmm4,28
45,-1452796.8288395912,,25.461159229278564,True,53,[],15m_hmm4,28
42,-1452796.8322629628,,25.789272785186768,True,53,[],15m_hmm4,28
44,-1452796.832066878,,26.052932262420654,True,54,[],15m_hmm4,28
45,-1486399.9689084273,,23.726179361343384,True,47,[],15m_hmm4,29
44,-1486399.9706696009,,25.3399760723114,True,47,[],15m_hmm4,29
46,-1486399.9689851108,,27.376821756362915,True,50,[],15m_hmm4,29
43,-1486399.966347777,,27.852304935455322,True,52,[],15m_hmm4,29
42,-1486399.9670504634,,28.267946481704712,True,52,[],15m_hmm4,29
44,-1528252.7327556217,,25.96043038368225,True,50,[],15m_hmm4,30
43,-1528252.7294068837,,26.45880126953125,True,48,[],15m_hmm4,30
45,-1528252.7327432013,,26.532650470733643,True,50,[],15m_hmm4,30
46,-1528252.7363322144,,26.723695993423462,True,49,[],15m_hmm4,30
42,-1528252.732870595,,27.2516610622406,True,50,[],15m_hmm4,30
42,-1569982.95355749,,24.773193836212158,True,48,[],15m_hmm4,31
44,-1569982.958757086,,26.11067032814026,True,49,[],15m_hmm4,31
45,-1569982.9613968183,,26.71572184562683,True,48,[],15m_hmm4,31
46,-1569982.958608474,,26.78438639640808,True,49,[],15m_hmm4,31
43,-1569982.9568002452,,31.728312253952026,True,73,[],15m_hmm4,31
42,-1609088.9836176042,,25.880383729934692,True,50,[],15m_hmm4,32
45,-1609088.9747092559,,26.740222454071045,True,49,[],15m_hmm4,32
46,-1609088.9798139355,,27.01936411857605,True,51,[],15m_hmm4,32
44,-1609088.9795251305,,28.133068323135376,True,51,[],15m_hmm4,32
43,-1609088.9722451346,,28.274168729782104,True,52,[],15m_hmm4,32
46,-1661684.298819352,,28.112401008605957,True,49,[],15m_hmm4,33
43,-1661684.2959551953,,28.59516739845276,True,49,[],15m_hmm4,33
44,-1661684.297991742,,29.01407551765442,True,49,[],15m_hmm4,33
45,-1661684.2974210999,,29.114925384521484,True,50,[],15m_hmm4,33
42,-1661684.2964542387,,29.311718940734863,True,51,[],15m_hmm4,33
42,-1715263.5789325642,,27.760398626327515,True,49,[],15m_hmm4,34
45,-1715263.5785506025,,28.04993963241577,True,47,[],15m_hmm4,34
44,-1715263.5808448426,,28.21562385559082,True,49,[],15m_hmm4,34
46,-1715263.5804763546,,28.88715648651123,True,47,[],15m_hmm4,34
43,-1715263.5789823513,,29.066230535507202,True,47,[],15m_hmm4,34
45,-1768474.3825111494,,28.098687887191772,True,48,[],15m_hmm4,35
42,-1768474.3874507255,,28.176210403442383,True,46,[],15m_hmm4,35
43,-1768474.3888396071,,28.6258704662323,True,50,[],15m_hmm4,35
46,-1768474.3850570475,,29.024970293045044,True,48,[],15m_hmm4,35
44,-1768474.3867725446,,29.27337670326233,True,49,[],15m_hmm4,35
46,-1820810.428277767,,29.722988605499268,True,48,[],15m_hmm4,36
45,-1820810.427531819,,30.99436378479004,True,47,[],15m_hmm4,36
44,-1820810.427573524,,31.48016047477722,True,49,[],15m_hmm4,36
43,-1820810.4265288597,,32.06558322906494,True,53,[],15m_hmm4,36
42,-1820810.4278175698,,39.58463644981384,True,81,[],15m_hmm4,36
42,-1880108.1678327876,,31.09456491470337,True,49,[],15m_hmm4,37
45,-1880108.161278498,,31.241876125335693,True,45,[],15m_hmm4,37
46,-1880108.1643216757,,33.17607045173645,True,50,[],15m_hmm4,37
44,-1880108.166129931,,34.03188490867615,True,50,[],15m_hmm4,37
43,-1880108.1651727108,,35.777907371520996,True,57,[],15m_hmm4,37
42,-1930362.8648047175,,31.77330732345581,True,48,[],15m_hmm4,38
46,-1930362.8631592372,,32.38584017753601,True,49,[],15m_hmm4,38
43,-1930362.8619206431,,33.752344369888306,True,50,[],15m_hmm4,38
45,-1930362.8648406083,,34.11706352233887,True,48,[],15m_hmm4,38
44,-1930362.8678057995,,34.6769483089447,True,47,[],15m_hmm4,38
45,-1978629.1106841667,,33.51032495498657,True,46,[],15m_hmm4,39
43,-1978629.1175125372,,34.745747089385986,True,54,[],15m_hmm4,39
42,-1978629.1172157056,,36.18979263305664,True,53,[],15m_hmm4,39
44,-1978629.115740631,,36.85592222213745,True,52,[],15m_hmm4,39
46,-1978629.1151438155,,37.60711908340454,True,54,[],15m_hmm4,39
45,-2036708.9991602981,,31.037490367889404,True,46,[],15m_hmm4,40
44,-2036709.0026413463,,32.249287605285645,True,45,[],15m_hmm4,40
43,-2036709.0026865497,,35.133906841278076,True,53,[],15m_hmm4,40
46,-2036709.0042628522,,35.207791566848755,True,52,[],15m_hmm4,40
42,-2036709.007638716,,35.34015226364136,True,51,[],15m_hmm4,40
46,-2089843.9779598396,,32.99357891082764,True,51,[],15m_hmm4,41
45,-2089843.9779650085,,33.33829712867737,True,50,[],15m_hmm4,41
43,-2089843.975164047,,35.72934556007385,True,50,[],15m_hmm4,41
44,-2089843.9761124395,,35.8405282497406,True,48,[],15m_hmm4,41
42,-2089843.9748267822,,36.9710955619812,True,52,[],15m_hmm4,41
45,-2143950.27201097,,31.431798934936523,True,44,[],15m_hmm4,42
42,-2143950.2829961507,,36.395225286483765,True,51,[],15m_hmm4,42
43,-2143950.2744084722,,36.45710206031799,True,47,[],15m_hmm4,42
46,-2143950.279663919,,37.28444838523865,True,52,[],15m_hmm4,42
44,-2143950.2799825976,,37.48802924156189,True,53,[],15m_hmm4,42
46,-2193624.502198095,,34.58782172203064,True,49,[],15m_hmm4,43
44,-2193624.50130967,,35.41587543487549,True,50,[],15m_hmm4,43
42,-2193624.5005752933,,35.85978841781616,True,52,[],15m_hmm4,43
43,-2193624.503715738,,37.261170625686646,True,52,[],15m_hmm4,43
45,-2193624.5022035684,,38.03872227668762,True,52,[],15m_hmm4,43
42,-2247200.3464795505,,35.558778285980225,True,51,[],15m_hmm4,44
43,-2247200.340136602,,35.75307607650757,True,48,[],15m_hmm4,44
46,-2247200.3462230535,,36.39759016036987,True,51,[],15m_hmm4,44
45,-2247200.345231195,,36.53170990943909,True,50,[],15m_hmm4,44
44,-2247200.344889647,,36.54189324378967,True,48,[],15m_hmm4,44
43,-2299185.703436628,,32.339364767074585,True,43,[],15m_hmm4,45
44,-2299185.7060103808,,33.1776397228241,True,44,[],15m_hmm4,45
45,-2299185.7110028774,,36.923410415649414,True,50,[],15m_hmm4,45
46,-2299185.7098242408,,37.22656726837158,True,48,[],15m_hmm4,45
42,-2299185.707940512,,38.13994646072388,True,51,[],15m_hmm4,45
45,-2351884.418598197,,35.76326131820679,True,44,[],15m_hmm4,46
44,-2351884.4251570655,,36.523929834365845,True,49,[],15m_hmm4,46
46,-2351884.4224532577,,37.708943367004395,True,51,[],15m_hmm4,46
42,-2351884.423423207,,38.47351145744324,True,49,[],15m_hmm4,46
43,-2351884.415585056,,44.163655281066895,True,64,[],15m_hmm4,46
45,-2404859.9677084964,,37.6935338973999,True,46,[],15m_hmm4,47
43,-2404859.959753604,,37.740787744522095,True,44,[],15m_hmm4,47
44,-2404859.9591502845,,38.97969627380371,True,47,[],15m_hmm4,47
46,-2404859.963633455,,39.34328079223633,True,52,[],15m_hmm4,47
42,-2404859.9680783693,,41.167500257492065,True,51,[],15m_hmm4,47
46,-2451886.973084062,,37.86745476722717,True,49,[],15m_hmm4,48
45,-2451886.9729108983,,38.6501829624176,True,48,[],15m_hmm4,48
43,-2451886.9691091236,,40.28209471702576,True,48,[],15m_hmm4,48
42,-2451886.9741604845,,41.02463412284851,True,50,[],15m_hmm4,48
44,-2451886.974134344,,41.282798767089844,True,50,[],15m_hmm4,48
44,-2500517.1394174034,,38.27192807197571,True,46,[],15m_hmm4,49
43,-2500517.136201883,,39.944106578826904,True,44,[],15m_hmm4,49
45,-2500517.140723017,,40.03684854507446,True,47,[],15m_hmm4,49
42,-2500517.136444732,,41.379565954208374,True,51,[],15m_hmm4,49
46,-2500517.1381374537,,42.617414712905884,True,51,[],15m_hmm4,49
43,-2545161.426614525,,36.364686250686646,True,45,[],15m_hmm4,50
44,-2545161.422437723,,39.865015268325806,True,49,[],15m_hmm4,50
46,-2545161.4247974013,,40.29116368293762,True,51,[],15m_hmm4,50
45,-2545161.4253784446,,40.86792206764221,True,51,[],15m_hmm4,50
42,-2545161.4247504603,,41.58955693244934,True,51,[],15m_hmm4,50
45,-2595858.7074002214,,36.19404363632202,True,45,[],15m_hmm4,51
44,-2595858.7115723137,,36.870190382003784,True,45,[],15m_hmm4,51
43,-2595858.7029087786,,38.56640315055847,True,46,[],15m_hmm4,51
42,-2595858.709095731,,40.83044147491455,True,50,[],15m_hmm4,51
46,-2595858.711724831,,41.07402300834656,True,50,[],15m_hmm4,51
43,-2645837.8082356546,,38.20762395858765,True,44,[],15m_hmm4,52
45,-2645837.8149109473,,39.39764165878296,True,49,[],15m_hmm4,52
44,-2645837.8133334084,,41.013888359069824,True,49,[],15m_hmm4,52
42,-2645837.816595167,,41.15429401397705,True,50,[],15m_hmm4,52
46,-2645837.816080598,,41.95218372344971,True,50,[],15m_hmm4,52
44,-2700510.714269777,,41.520429372787476,True,48,[],15m_hmm4,53
45,-2700510.716098084,,41.604854583740234,True,49,[],15m_hmm4,53
46,-2700510.715373736,,41.976264238357544,True,50,[],15m_hmm4,53
43,-2700510.7104260535,,48.07546639442444,True,58,[],15m_hmm4,53
42,-2700510.7089116136,,61.94859743118286,True,97,[],15m_hmm4,53
43,-2748954.67112381,,38.54912447929382,True,44,[],15m_hmm4,54
44,-2748954.6767109097,,40.793862104415894,True,46,[],15m_hmm4,54
46,-2748954.6754857013,,41.62822723388672,True,49,[],15m_hmm4,54
45,-2748954.6764655528,,42.27887582778931,True,49,[],15m_hmm4,54
42,-2748954.672196402,,43.63007879257202,True,54,[],15m_hmm4,54
43,-2797682.330452542,,38.942346811294556,True,44,[],15m_hmm4,55
45,-2797682.330433201,,40.166096210479736,True,44,[],15m_hmm4,55
44,-2797682.3375249207,,42.17324709892273,True,44,[],15m_hmm4,55
42,-2797682.338659586,,42.35067534446716,True,47,[],15m_hmm4,55
46,-2797682.3352933736,,43.6584358215332,True,49,[],15m_hmm4,55
46,-2839020.4540101304,,42.46098756790161,True,47,[],15m_hmm4,56
44,-2839020.454790597,,44.48072147369385,True,45,[],15m_hmm4,56
42,-2839020.4537889413,,45.62755823135376,True,47,[],15m_hmm4,56
43,-2839020.454315544,,45.73259973526001,True,49,[],15m_hmm4,56
45,-2839020.4550527884,,45.78417706489563,True,48,[],15m_hmm4,56
45,-2880574.9255832923,,41.205461740493774,True,46,[],15m_hmm4,57
46,-2880574.9294681875,,42.2957444190979,True,47,[],15m_hmm4,57
44,-2880574.9309418797,,43.32796669006348,True,45,[],15m_hmm4,57
42,-2880574.9289558674,,45.75445747375488,True,48,[],15m_hmm4,57
43,-2880574.6417864277,,47.446147203445435,True,55,[],15m_hmm4,57
46,-2916883.2930396274,,44.35549283027649,True,48,[],15m_hmm4,58
42,-2916883.294917892,,46.079185247421265,True,48,[],15m_hmm4,58
44,-2916883.2930405987,,46.10884237289429,True,47,[],15m_hmm4,58
43,-2916883.292333785,,46.459551095962524,True,50,[],15m_hmm4,58
45,-2916883.2924926057,,46.71239709854126,True,49,[],15m_hmm4,58
42,-2959050.907304733,,43.303070068359375,True,48,[],15m_hmm4,59
46,-2959050.9041193053,,44.10088920593262,True,46,[],15m_hmm4,59
44,-2959050.907251912,,44.53936553001404,True,46,[],15m_hmm4,59
45,-2959050.9063279247,,44.97912096977234,True,47,[],15m_hmm4,59
43,-2959050.902586871,,47.341676235198975,True,51,[],15m_hmm4,59
42,-2998813.8193530547,,44.34334468841553,True,43,[],15m_hmm4,60
44,-2998813.82385859,,44.97410202026367,True,45,[],15m_hmm4,60
43,-2998813.818933067,,45.6454713344574,True,44,[],15m_hmm4,60
46,-2998813.8212203225,,46.98947548866272,True,48,[],15m_hmm4,60
45,-2998813.8213806674,,47.29676342010498,True,48,[],15m_hmm4,60
43,-3046068.726972489,,46.22293496131897,True,48,[],15m_hmm4,61
44,-3046068.7294010967,,46.484264612197876,True,47,[],15m_hmm4,61
42,-3046068.7305454505,,47.49701428413391,True,49,[],15m_hmm4,61
45,-3046068.7327290843,,47.96986532211304,True,48,[],15m_hmm4,61
46,-3046068.7306284644,,48.64992666244507,True,49,[],15m_hmm4,61
45,-3085442.4517167322,,47.409122705459595,True,49,[],15m_hmm4,62
44,-3085442.4480215567,,48.02751111984253,True,46,[],15m_hmm4,62
46,-3085442.4506798824,,48.69630694389343,True,47,[],15m_hmm4,62
43,-3085442.387318573,,62.44008922576904,True,75,[],15m_hmm4,62
42,-3148413.988953036,,72.77556586265564,True,100,[],15m_hmm4,62
43,-3125895.1185366274,,47.11887001991272,True,45,[],15m_hmm4,63
46,-3125895.1226995396,,48.17196536064148,True,50,[],15m_hmm4,63
45,-3125895.119950497,,48.56950259208679,True,47,[],15m_hmm4,63
44,-3125895.1198870763,,49.11435627937317,True,51,[],15m_hmm4,63
42,-3125895.121368486,,49.87272667884827,True,50,[],15m_hmm4,63
43,-3166607.2754531046,,46.80660438537598,True,44,[],15m_hmm4,64
42,-3166607.2829170325,,50.66916489601135,True,52,[],15m_hmm4,64
44,-3166607.284061067,,51.390385389328,True,52,[],15m_hmm4,64
45,-3166607.285808469,,51.74686670303345,True,50,[],15m_hmm4,64
46,-3166607.284365714,,53.07056784629822,True,52,[],15m_hmm4,64
46,-3201889.836860043,,49.04289793968201,True,52,[],15m_hmm4,65
45,-3201889.833642927,,49.460700035095215,True,44,[],15m_hmm4,65
42,-3201889.837803047,,50.10117292404175,True,51,[],15m_hmm4,65
44,-3201889.8371603517,,51.96965289115906,True,52,[],15m_hmm4,65
43,-3201889.8358460027,,54.287601709365845,True,53,[],15m_hmm4,65
45,-3235459.7023922885,,51.739110231399536,True,51,[],15m_hmm4,66
43,-3235459.6975298673,,53.45957279205322,True,50,[],15m_hmm4,66
46,-3235459.7045528907,,53.75203609466553,True,52,[],15m_hmm4,66
42,-3235459.7024798547,,54.23218083381653,True,52,[],15m_hmm4,66
44,-3235459.701516743,,54.61090874671936,True,52,[],15m_hmm4,66
43,-3269928.526210058,,51.8709614276886,True,50,[],15m_hmm4,67
45,-3269928.535559546,,53.00918745994568,True,47,[],15m_hmm4,67
42,-3269928.533882734,,55.88424038887024,True,54,[],15m_hmm4,67
44,-3269928.5331467586,,56.173851013183594,True,55,[],15m_hmm4,67
46,-3269928.537688075,,57.25856041908264,True,53,[],15m_hmm4,67
46,-3309302.6456026323,,54.66736841201782,True,55,[],15m_hmm4,68
44,-3309302.6499947687,,57.13934302330017,True,55,[],15m_hmm4,68
42,-3309302.6353463647,,59.02213191986084,True,55,[],15m_hmm4,68
43,-3309302.6471268213,,59.452495098114014,True,58,[],15m_hmm4,68
45,-3309302.6444390095,,61.722389936447144,True,58,[],15m_hmm4,68
43,-3350401.1349438205,,56.47625279426575,True,52,[],15m_hmm4,69
46,-3350401.133574188,,60.87158679962158,True,56,[],15m_hmm4,69
42,-3350401.135854043,,61.11042356491089,True,58,[],15m_hmm4,69
44,-3350401.137879215,,61.64939856529236,True,58,[],15m_hmm4,69
45,-3350401.1352392337,,61.85579586029053,True,57,[],15m_hmm4,69
43,-3395102.8026068974,,61.80482006072998,True,51,[],15m_hmm4,70
44,-3395102.8144753776,,63.12050700187683,True,55,[],15m_hmm4,70
42,-3395102.8145282906,,65.85620188713074,True,58,[],15m_hmm4,70
46,-3395102.8116786806,,66.63533973693848,True,58,[],15m_hmm4,70
45,-3395102.8133554654,,66.97949576377869,True,58,[],15m_hmm4,70
45,-3441915.2537230263,,58.285279273986816,True,51,[],15m_hmm4,71
44,-3441915.256391409,,61.2204430103302,True,55,[],15m_hmm4,71
46,-3441915.2556242775,,62.46029496192932,True,55,[],15m_hmm4,71
42,-3441915.253445511,,64.35964441299438,True,56,[],15m_hmm4,71
43,-3441915.2491031424,,75.49141669273376,True,80,[],15m_hmm4,71
46,-3484255.218306093,,63.84815716743469,True,56,[],15m_hmm4,72
44,-3484255.221479093,,65.62915182113647,True,56,[],15m_hmm4,72
42,-3484255.2187231327,,67.74641370773315,True,57,[],15m_hmm4,72
45,-3484255.222154136,,68.31622076034546,True,56,[],15m_hmm4,72
43,-3484255.21484843,,71.45932388305664,True,69,[],15m_hmm4,72
44,-3537506.668343354,,61.346415758132935,True,53,[],15m_hmm4,73
42,-3537506.6691002874,,62.99572777748108,True,56,[],15m_hmm4,73
43,-3537506.6695599873,,63.447731256484985,True,51,[],15m_hmm4,73
45,-3537506.67120134,,65.97393155097961,True,55,[],15m_hmm4,73
46,-3537506.6712234938,,66.67058444023132,True,55,[],15m_hmm4,73
43,-3586288.034782542,,56.725059270858765,True,49,[],15m_hmm4,74
45,-3586288.0432855627,,62.644527435302734,True,52,[],15m_hmm4,74
46,-3586288.04459442,,65.33355164527893,True,55,[],15m_hmm4,74
42,-3586288.041012083,,65.38673400878906,True,54,[],15m_hmm4,74
44,-3586288.043684244,,65.64550018310547,True,56,[],15m_hmm4,74
44,-3633873.4565067273,,66.0824339389801,True,56,[],15m_hmm4,75
45,-3633873.4538366357,,66.83136105537415,True,55,[],15m_hmm4,75
42,-3633873.4544654894,,67.92448735237122,True,56,[],15m_hmm4,75
43,-3633873.454991412,,68.46456003189087,True,56,[],15m_hmm4,75
46,-3633873.453963136,,68.54742360115051,True,55,[],15m_hmm4,75
46,-3673382.5172573584,,66.66963124275208,True,55,[],15m_hmm4,76
