config,n_states_model,state,regime,n_segments,n_bars,pct_bars,mean_duration_bars,median_duration_bars,max_duration_bars,stay_prob
C,4,0,Uptrend / Mid-Vol,22247,234518,25.565839247364575,10.541556164876162,7.0,132,0.8999096641166259
C,4,1,Ranging / Low-Vol,15555,335127,36.533669097687806,21.544648023143683,9.0,690,0.9510585932074692
C,4,2,Ranging / High-Vol,7439,134291,14.639652898147846,18.052291974727787,5.0,1348,0.9428461472916714
C,4,3,Downtrend / Mid-Vol,22090,213374,23.260838756799775,9.659302851969217,6.0,118,0.8908762898934852
